sample_pt_desc,latitude,longitude,sample_id,year,quarter,cod,conductivity,e_coli,pH,nitrate,phosphate,physical_compliance_percentage,chemical_compliance_percentage,bacteriological_compliance_percentage,biological_compliance_percentage,overall_compliance_percentage,river
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2011,Jan-Mar,19.0,31.0,445.0,7.1,1.4,0.22,100.0,90.91,0.0,100.0,72.73,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2011,Apr-Jun,18.0,59.0,60.0,8.0,1.97,0.36,80.0,100.0,100.0,100.0,95.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2011,Jul-Sep,22.0,67.0,766.0,8.2,3.28,0.24,100.0,100.0,0.0,100.0,75.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2011,Oct-Dec,23.0,72.0,130.0,7.8,2.2,0.24,100.0,90.91,100.0,100.0,97.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2011,Jan-Mar,22.0,18.0,760.0,7.2,0.35,0.04,80.0,90.91,0.0,100.0,67.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2011,Apr-Jun,13.0,17.0,62.0,7.9,1.75,0.81,80.0,81.82,100.0,100.0,90.46,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2011,Jul-Sep,18.0,18.0,50.0,7.4,0.34,0.06,80.0,81.82,100.0,100.0,90.46,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2011,Oct-Dec,16.0,19.0,200.0,7.0,0.23,0.06,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2011,Jan-Mar,19.0,38.0,,7.5,1.5,0.17,80.0,100.0,0.0,0.0,45.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2011,Apr-Jun,17.0,62.0,,7.6,2.56,0.28,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2011,Jul-Sep,24.0,68.0,,8.3,4.13,0.2,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2011,Oct-Dec,26.0,70.0,,7.8,3.1,0.23,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2011,Jan-Mar,15.0,39.0,1000.0,7.4,1.4,0.2,80.0,100.0,0.0,0.0,45.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2011,Apr-Jun,18.0,63.0,1557.0,7.5,2.98,0.24,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2011,Jul-Sep,22.0,69.0,521.0,7.7,4.5,0.26,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2011,Oct-Dec,24.0,71.0,465.0,7.5,3.1,0.24,80.0,100.0,0.0,0.0,45.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2012,Jan-Mar,22.0,62.0,10950.0,7.3,0.66,0.61,100.0,90.91,0.0,100.0,72.73,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2012,Apr-Jun,23.0,71.0,57400.0,7.9,1.3,0.49,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2012,Jul-Sep,23.0,70.0,2130.0,7.6,2.4,0.46,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2012,Oct-Dec,23.0,73.0,7950.0,7.8,1.2,0.52,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2012,Jan-Mar,27.0,59.0,4340.0,6.8,2.7,0.41,80.0,100.0,0.0,100.0,70.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2012,Apr-Jun,24.0,64.0,3320.0,7.6,4.9,0.27,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2012,Jul-Sep,35.0,66.0,7550.0,7.2,3.9,0.38,80.0,100.0,0.0,100.0,70.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2012,Oct-Dec,25.0,62.0,18350.0,7.4,2.8,0.58,100.0,100.0,0.0,100.0,75.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2012,Jan-Mar,25.0,90.0,2130.0,6.9,0.1,0.27,80.0,90.91,0.0,0.0,42.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2012,Apr-Jun,14.0,105.0,1030.0,7.7,0.28,0.05,100.0,100.0,0.0,0.0,50.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2012,Jul-Sep,19.0,105.0,990.0,7.3,1.2,1.2,100.0,90.91,0.0,0.0,47.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2012,Oct-Dec,23.0,77.0,6400.0,7.4,0.15,13.0,80.0,90.91,0.0,0.0,42.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2012,Jan-Mar,28.0,60.0,2910.0,6.7,2.8,1.2,80.0,90.91,0.0,100.0,67.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2012,Apr-Jun,21.0,63.0,3430.0,7.4,5.1,1.0,100.0,90.91,0.0,100.0,72.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2012,Jul-Sep,25.0,57.0,6800.0,7.2,3.5,1.1,100.0,90.91,0.0,100.0,72.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2012,Oct-Dec,23.0,61.0,5740.0,7.4,4.2,0.94,60.0,90.91,0.0,100.0,62.73,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2012,Jan-Mar,24.0,58.0,540.0,7.1,0.61,0.39,100.0,100.0,0.0,100.0,75.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2012,Apr-Jun,20.0,70.0,175.0,8.2,1.2,0.28,100.0,100.0,100.0,100.0,100.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2012,Jul-Sep,21.0,68.0,210.0,7.9,2.1,0.26,100.0,100.0,100.0,100.0,100.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2012,Oct-Dec,22.0,71.0,445.0,8.0,1.3,0.3,100.0,100.0,0.0,100.0,75.0,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2012,Jan-Mar,,82.0,1600.0,7.2,0.94,1.8,60.0,81.82,0.0,0.0,35.46,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2012,Apr-Jun,,91.0,385.0,7.9,0.79,1.2,60.0,90.91,100.0,0.0,62.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2012,Jul-Sep,,83.0,660.0,7.8,0.92,1.4,60.0,90.91,0.0,0.0,37.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2012,Oct-Dec,,84.0,1050.0,7.8,0.56,1.3,60.0,90.91,0.0,0.0,37.73,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2012,Jan-Mar,27.0,57.0,130.0,7.4,1.3,0.34,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2012,Apr-Jun,20.0,61.0,45.0,7.8,2.6,0.21,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2012,Jul-Sep,20.0,56.0,16.0,7.8,2.8,0.26,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2012,Oct-Dec,19.0,66.0,53.0,7.7,2.1,0.31,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2012,Jan-Mar,17.0,20.0,220.0,6.7,0.42,0.3,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2012,Apr-Jun,14.0,22.0,190.0,7.5,0.66,0.05,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2012,Jul-Sep,15.0,20.0,110.0,7.2,0.54,0.06,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2012,Oct-Dec,14.0,24.0,125.0,7.5,0.32,0.07,100.0,90.91,100.0,100.0,97.73,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2012,Jan-Mar,21.0,57.0,,7.2,3.8,0.29,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2012,Apr-Jun,15.0,62.0,,7.9,3.6,0.18,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2012,Jul-Sep,23.0,53.0,,7.6,3.5,0.38,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2012,Oct-Dec,20.0,65.0,,7.6,2.6,0.42,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2012,Jan-Mar,25.0,58.0,870.0,6.9,2.5,0.29,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2012,Apr-Jun,16.0,62.0,640.0,8.0,4.1,0.21,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2012,Jul-Sep,20.0,65.0,4510.0,7.3,3.9,0.48,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2012,Oct-Dec,18.0,65.0,3620.0,7.2,2.6,0.46,80.0,100.0,0.0,0.0,45.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2013,Jan-Mar,23.0,66.0,3770.0,7.6,1.35,0.57,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2013,Apr-Jun,19.0,68.0,2330.0,7.7,1.1,0.48,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2013,Jul-Sep,26.0,76.0,405.0,7.7,2.3,0.6,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2013,Oct-Dec,36.0,78.0,2980.0,7.7,2.5,0.64,80.0,90.91,0.0,100.0,67.73,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2013,Jan-Mar,24.0,60.0,4580.0,7.4,3.11,0.42,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2013,Apr-Jun,18.0,61.0,8450.0,7.3,4.0,0.28,80.0,100.0,0.0,100.0,70.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2013,Jul-Sep,25.0,64.0,1410.0,7.6,4.1,0.35,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2013,Oct-Dec,27.0,66.0,11370.0,7.5,3.6,0.64,60.0,90.91,0.0,100.0,62.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2013,Jan-Mar,20.0,79.0,5350.0,7.7,0.9,0.26,80.0,100.0,0.0,0.0,45.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2013,Apr-Jun,20.0,100.0,810.0,7.8,0.91,0.2,80.0,100.0,0.0,0.0,45.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2013,Jul-Sep,25.0,110.0,480.0,7.9,0.82,0.19,80.0,90.91,0.0,0.0,42.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2013,Oct-Dec,29.0,87.0,10390.0,7.4,0.4,0.26,80.0,100.0,0.0,0.0,45.0,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2013,Jan-Mar,21.0,59.0,20400.0,7.1,2.8,0.72,100.0,90.91,0.0,100.0,72.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2013,Apr-Jun,16.0,56.0,27710.0,7.1,3.7,0.66,80.0,90.91,0.0,100.0,67.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2013,Jul-Sep,22.0,56.0,13540.0,7.4,4.6,1.1,100.0,90.91,0.0,100.0,72.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2013,Oct-Dec,22.0,58.0,11890.0,7.2,3.6,1.0,80.0,90.91,0.0,100.0,67.73,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2013,Jan-Mar,23.0,60.0,1330.0,7.9,1.1,0.28,100.0,100.0,0.0,100.0,75.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2013,Apr-Jun,21.0,61.0,1460.0,7.8,2.0,0.29,100.0,100.0,0.0,100.0,75.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2013,Jul-Sep,21.0,74.0,83.0,8.2,2.5,0.29,100.0,100.0,100.0,100.0,100.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2013,Oct-Dec,32.0,69.0,1840.0,7.9,1.6,0.36,100.0,100.0,0.0,100.0,75.0,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2013,Jan-Mar,,91.0,790.0,7.7,1.05,1.6,60.0,90.91,0.0,0.0,37.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2013,Apr-Jun,,100.0,190.0,7.8,1.3,0.85,60.0,90.91,100.0,0.0,62.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2013,Jul-Sep,,77.0,390.0,8.1,1.6,0.96,60.0,90.91,100.0,0.0,62.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2013,Oct-Dec,,86.0,860.0,7.6,0.55,1.3,60.0,90.91,0.0,0.0,37.73,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2013,Jan-Mar,21.0,51.0,315.0,7.7,1.65,0.28,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2013,Apr-Jun,18.0,56.0,28.0,7.5,2.6,0.2,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2013,Jul-Sep,21.0,63.0,11.0,8.1,3.7,0.25,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2013,Oct-Dec,26.0,59.0,47.0,8.0,2.3,0.4,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2013,Jan-Mar,10.0,23.0,115.0,7.3,0.29,0.06,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2013,Apr-Jun,10.0,20.0,80.0,7.3,0.36,0.1,80.0,100.0,100.0,100.0,95.0,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2013,Jul-Sep,11.0,21.0,61.0,7.7,1.1,0.08,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2013,Oct-Dec,11.0,23.0,115.0,7.3,0.31,0.28,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2013,Jan-Mar,21.0,58.0,,7.3,2.37,0.32,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2013,Apr-Jun,21.0,61.0,,7.6,3.0,0.21,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2013,Jul-Sep,20.0,64.0,,7.9,4.8,0.31,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2013,Oct-Dec,24.0,64.0,,7.7,2.8,0.32,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2013,Jan-Mar,17.0,59.0,2870.0,7.3,3.17,0.32,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2013,Apr-Jun,15.0,62.0,5110.0,7.6,3.3,0.29,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2013,Jul-Sep,22.0,65.0,1530.0,7.7,4.5,0.34,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2013,Oct-Dec,27.0,60.0,3320.0,7.6,3.2,0.41,100.0,100.0,0.0,0.0,50.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2014,Jan-Mar,24.0,56.0,7970.0,7.9,1.1,0.58,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2014,Apr-Jun,22.0,57.0,14040.0,7.8,1.7,0.52,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2014,Jul-Sep,24.0,69.0,850.0,7.8,1.9,0.43,100.0,100.0,0.0,100.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2014,Oct-Dec,32.0,70.0,13990.0,7.8,2.0,0.56,60.0,100.0,0.0,100.0,65.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2014,Jan-Mar,22.0,59.0,14320.0,7.7,2.8,0.35,80.0,100.0,0.0,100.0,70.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2014,Apr-Jun,22.0,66.0,2740.0,7.6,4.5,0.39,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2014,Jul-Sep,28.0,77.0,3330.0,7.6,4.4,0.44,100.0,100.0,0.0,100.0,75.0,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2014,Oct-Dec,28.0,72.0,7940.0,7.5,3.7,0.36,60.0,100.0,0.0,100.0,65.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2014,Jan-Mar,22.0,91.0,8580.0,7.6,0.51,0.34,80.0,90.91,0.0,0.0,42.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2014,Apr-Jun,19.0,98.0,24920.0,7.5,1.4,0.08,80.0,90.91,0.0,0.0,42.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2014,Jul-Sep,24.0,115.0,1190.0,7.8,0.54,0.1,100.0,100.0,0.0,0.0,50.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2014,Oct-Dec,34.0,72.0,60490.0,7.7,0.98,0.45,80.0,100.0,0.0,0.0,45.0,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2014,Jan-Mar,25.0,54.0,28230.0,7.5,3.3,0.73,60.0,90.91,0.0,100.0,62.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2014,Apr-Jun,26.0,61.0,46090.0,7.4,2.9,0.97,100.0,90.91,0.0,100.0,72.73,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2014,Jul-Sep,28.0,61.0,13620.0,7.5,4.0,0.87,80.0,81.82,0.0,100.0,65.46,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2014,Oct-Dec,29.0,62.0,99060.0,7.5,2.5,0.88,80.0,90.91,0.0,100.0,67.73,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2014,Jan-Mar,31.0,48.0,1390.0,8.1,0.99,0.37,80.0,100.0,0.0,100.0,70.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2014,Apr-Jun,21.0,55.0,185.0,8.1,1.8,0.3,100.0,100.0,100.0,100.0,100.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2014,Jul-Sep,19.0,65.0,125.0,8.2,1.5,0.22,100.0,100.0,100.0,100.0,100.0,Vaal Main
Suikerbosrant River Weir @ Three Rivers,-26.671,28.031,S2,2014,Oct-Dec,26.0,68.0,480.0,8.2,1.3,0.22,80.0,100.0,0.0,100.0,70.0,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2014,Jan-Mar,,99.0,1190.0,8.0,1.6,1.3,60.0,90.91,0.0,0.0,37.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2014,Apr-Jun,,91.0,260.0,8.0,1.5,1.0,60.0,90.91,100.0,0.0,62.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2014,Jul-Sep,,79.0,2060.0,8.0,1.7,1.3,60.0,90.91,0.0,0.0,37.73,Vaal Main
Stream from Webb's Farm ,-26.799,27.908,TW2,2014,Oct-Dec,,73.0,8710.0,7.8,1.1,5.1,40.0,90.91,0.0,0.0,32.73,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2014,Jan-Mar,19.0,35.0,235.0,7.6,1.2,0.27,80.0,100.0,100.0,100.0,95.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2014,Apr-Jun,20.0,55.0,2110.0,7.9,2.9,0.25,100.0,100.0,0.0,100.0,75.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2014,Jul-Sep,25.0,67.0,12.0,8.1,3.1,0.31,100.0,100.0,100.0,100.0,100.0,Vaal Main
Vaal River @ Barrage Outlet ,-26.763,27.683,V17,2014,Oct-Dec,21.0,65.0,63.0,8.1,2.4,0.85,100.0,90.91,100.0,100.0,97.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2014,Jan-Mar,15.0,21.0,260.0,7.6,0.47,0.16,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2014,Apr-Jun,18.0,21.0,61.0,7.6,0.52,0.16,80.0,90.91,100.0,100.0,92.73,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2014,Jul-Sep,16.0,18.0,33.0,7.8,0.97,0.19,80.0,81.82,100.0,100.0,90.46,Vaal Main
Vaal River @ Engelbrecht's Drift Weir,-26.854,28.121,V2,2014,Oct-Dec,15.0,18.0,305.0,7.9,0.79,0.34,80.0,81.82,100.0,100.0,90.46,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2014,Jan-Mar,24.0,40.0,,7.5,1.7,0.28,60.0,100.0,0.0,0.0,40.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2014,Apr-Jun,19.0,56.0,,7.8,2.6,0.26,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2014,Jul-Sep,24.0,68.0,,8.0,4.6,0.32,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 20 km Beacon ,-26.751,27.81,VRB20,2014,Oct-Dec,25.0,69.0,,8.0,3.8,0.33,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2014,Jan-Mar,25.0,47.0,4230.0,7.5,1.9,0.31,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2014,Apr-Jun,21.0,58.0,4600.0,7.7,3.1,0.29,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2014,Jul-Sep,22.0,70.0,2040.0,7.8,5.0,0.28,100.0,100.0,0.0,0.0,50.0,Vaal Main
Vaal River @ 37 km Beacon ,-26.691,27.935,VRB37,2014,Oct-Dec,24.0,68.0,100.0,7.9,2.9,0.42,100.0,100.0,100.0,0.0,75.0,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2015,Jan-Mar,27.0,60.0,9945.0,8.0,1.54,0.71,80.0,90.91,0.0,100.0,67.73,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2015,Apr-Jun,23.0,68.0,1063.0,7.9,2.79,0.76,100.0,90.91,0.0,100.0,72.73,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2015,Jul-Sep,27.0,77.0,803.0,7.8,3.6,0.88,100.0,90.91,0.0,0.0,47.73,Vaal Main
Blesbokspruit Weir @ Heidelberg,-26.511,28.351,B10,2015,Oct-Dec,31.0,73.0,1100.0,7.6,4.83,1.25,100.0,90.91,0.0,0.0,47.73,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2015,Jan-Mar,22.0,73.0,6917.0,7.6,6.21,0.42,80.0,90.91,0.0,100.0,67.73,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2015,Apr-Jun,22.0,88.0,7920.0,7.6,6.8,0.4,100.0,90.91,0.0,100.0,72.73,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2015,Jul-Sep,25.0,78.0,3756.0,7.5,6.15,0.56,100.0,90.91,0.0,100.0,72.73,Vaal Main
Klip River Weir @ Redan Train Bridge,-26.62,27.981,K19,2015,Oct-Dec,23.0,72.0,8709.0,7.5,7.39,0.67,100.0,81.82,0.0,100.0,70.46,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2015,Jan-Mar,27.0,94.0,1937.0,7.7,1.2,0.47,80.0,100.0,0.0,0.0,45.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2015,Apr-Jun,18.0,77.0,4350.0,7.7,1.47,0.19,100.0,100.0,0.0,0.0,50.0,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2015,Jul-Sep,20.0,128.0,4864.0,7.4,1.58,0.13,80.0,90.91,0.0,0.0,42.73,Vaal Main
Leeuspruit @ Sasolburg ,-26.802,27.799,LS1,2015,Oct-Dec,18.0,125.0,7860.0,7.5,2.67,0.32,80.0,100.0,0.0,0.0,45.0,Vaal Main
Rietspruit Weir @ Loch Vaal ,-26.729,27.718,RV2,2015,Jan-Mar,27.0,54.0,14860.0,7.4,4.16,0.79,60.0,90.91,0.0,100.0,62.73,Vaal Main
